user_id,variant,assigned_date
84550,B,2026-08-05
84551,A,2026-08-06
84552,A,2026-08-07
84553,A,2026-08-13
84554,A,2026-08-09
84555,A,2026-08-07
84556,A,2026-08-04
84557,A,2026-08-05
84558,A,2026-08-28
84559,A,2026-08-03
84560,A,2026-08-17
84561,B,2026-08-19
84562,B,2026-08-13
84563,A,2026-08-01
84564,B,2026-08-05
84565,B,2026-08-23
84566,A,2026-08-09
84567,A,2026-08-04
84568,B,2026-08-10
84569,A,2026-08-14
84570,A,2026-08-10
84571,B,2026-08-01
84572,B,2026-08-23
84573,A,2026-08-19
84574,A,2026-08-17
84575,B,2026-08-20
84576,B,2026-08-30
84577,B,2026-08-27
84578,A,2026-08-25
84579,A,2026-08-15
84580,B,2026-08-22
84581,B,2026-08-06
84582,B,2026-08-07
84583,B,2026-08-01
84584,B,2026-08-05
84585,A,2026-08-20
84586,B,2026-08-20
84587,A,2026-08-07
84588,B,2026-08-02
84589,A,2026-08-21
84590,B,2026-08-23
84591,A,2026-08-03
84592,B,2026-08-30
84593,B,2026-08-02
84594,A,2026-08-16
84595,A,2026-08-28
84596,A,2026-08-17
84597,B,2026-08-21
84598,B,2026-08-12
84599,B,2026-08-28
84600,B,2026-08-05
84601,B,2026-08-04
84602,A,2026-08-24
84603,A,2026-08-16
84604,A,2026-08-18
84605,B,2026-08-13
84606,A,2026-08-28
84607,B,2026-08-20
84608,B,2026-08-21
84609,B,2026-08-09
84610,A,2026-08-16
84611,A,2026-08-03
84612,B,2026-08-29
84613,A,2026-08-17
84614,B,2026-08-30
84615,B,2026-08-20
84616,A,2026-08-10
84617,A,2026-08-22
84618,B,2026-08-23
84619,B,2026-08-20
84620,B,2026-08-04
84621,A,2026-08-22
84622,A,2026-08-01
84623,B,2026-08-21
84624,A,2026-08-16
84625,B,2026-08-11
84626,B,2026-08-19
84627,B,2026-08-08
84628,B,2026-08-05
84629,B,2026-08-23
84630,A,2026-08-24
84631,B,2026-08-08
84632,B,2026-08-29
84633,B,2026-08-18
84634,B,2026-08-29
84635,A,2026-08-15
84636,B,2026-08-18
84637,A,2026-08-13
84638,B,2026-08-15
84639,B,2026-08-26
84640,B,2026-08-21
84641,B,2026-08-13
84642,B,2026-08-03
84643,A,2026-08-12
84644,A,2026-08-12
84645,A,2026-08-10
84646,B,2026-08-01
84647,B,2026-08-24
84648,B,2026-08-06
84649,B,2026-08-19
84650,B,2026-08-24
84651,A,2026-08-13
84652,B,2026-08-27
84653,A,2026-08-01
84654,A,2026-08-19
84655,B,2026-08-25
84656,B,2026-08-06
84657,B,2026-08-01
84658,B,2026-08-25
84659,A,2026-08-23
84660,B,2026-08-17
84661,B,2026-08-17
84662,A,2026-08-21
84663,A,2026-08-11
84664,A,2026-08-20
84665,A,2026-08-12
84666,B,2026-08-24
84667,B,2026-08-13
84668,A,2026-08-18
84669,B,2026-08-22
84670,B,2026-08-24
84671,A,2026-08-01
84672,B,2026-08-03
84673,A,2026-08-17
84674,A,2026-08-07
84675,A,2026-08-17
84676,B,2026-08-16
84677,B,2026-08-12
84678,A,2026-08-25
84679,B,2026-08-08
84680,A,2026-08-11
84681,A,2026-08-03
84682,A,2026-08-28
84683,A,2026-08-29
84684,B,2026-08-12
84685,B,2026-08-04
84686,B,2026-08-09
84687,B,2026-08-26
84688,B,2026-08-22
84689,A,2026-08-21
84690,A,2026-08-29
84691,B,2026-08-21
84692,B,2026-08-17
84693,B,2026-08-16
84694,A,2026-08-12
84695,B,2026-08-30
84696,B,2026-08-15
84697,A,2026-08-15
84698,B,2026-08-01
84699,B,2026-08-03
84700,A,2026-08-02
84701,B,2026-08-26
84702,B,2026-08-30
84703,B,2026-08-17
84704,A,2026-08-12
84705,A,2026-08-05
84706,B,2026-08-30
84707,B,2026-08-30
84708,B,2026-08-11
84709,A,2026-08-19
84710,A,2026-08-15
84711,A,2026-08-30
84712,B,2026-08-07
84713,B,2026-08-08
84714,A,2026-08-10
84715,A,2026-08-06
84716,A,2026-08-28
84717,A,2026-08-21
84718,B,2026-08-15
84719,B,2026-08-10
84720,A,2026-08-28
84721,A,2026-08-21
84722,B,2026-08-17
84723,A,2026-08-28
84724,A,2026-08-22
84725,B,2026-08-06
84726,B,2026-08-19
84727,B,2026-08-20
84728,A,2026-08-20
84729,B,2026-08-06
84730,A,2026-08-14
84731,B,2026-08-24
84732,A,2026-08-28
84733,B,2026-08-13
84734,B,2026-08-13
84735,B,2026-08-09
84736,A,2026-08-09
84737,B,2026-08-21
84738,B,2026-08-24
84739,A,2026-08-29
84740,A,2026-08-08
84741,B,2026-08-10
84742,A,2026-08-20
84743,B,2026-08-04
84744,A,2026-08-03
84745,B,2026-08-13
84746,B,2026-08-21
84747,B,2026-08-08
84748,A,2026-08-24
84749,B,2026-08-09
84750,A,2026-08-14
84751,A,2026-08-01
84752,A,2026-08-14
84753,A,2026-08-12
84754,B,2026-08-04
84755,B,2026-08-22
84756,A,2026-08-21
84757,A,2026-08-04
84758,B,2026-08-13
84759,A,2026-08-16
84760,A,2026-08-11
84761,B,2026-08-03
84762,A,2026-08-02
84763,A,2026-08-25
84764,B,2026-08-26
84765,B,2026-08-03
84766,A,2026-08-20
84767,A,2026-08-17
84768,B,2026-08-01
84769,A,2026-08-26
84770,A,2026-08-25
84771,B,2026-08-11
84772,A,2026-08-16
84773,B,2026-08-20
84774,B,2026-08-10
84775,B,2026-08-20
84776,A,2026-08-06
84777,B,2026-08-02
84778,A,2026-08-22
84779,B,2026-08-29
84780,B,2026-08-07
84781,A,2026-08-17
84782,B,2026-08-08
84783,A,2026-08-13
84784,B,2026-08-22
84785,B,2026-08-25
84786,B,2026-08-29
84787,A,2026-08-04
84788,A,2026-08-11
84789,B,2026-08-02
84790,B,2026-08-25
84791,A,2026-08-08
84792,B,2026-08-18
84793,A,2026-08-08
84794,A,2026-08-11
84795,B,2026-08-24
84796,A,2026-08-05
84797,A,2026-08-07
84798,A,2026-08-23
84799,A,2026-08-04
84800,A,2026-08-22
84801,B,2026-08-10
84802,B,2026-08-06
84803,B,2026-08-13
84804,B,2026-08-16
84805,A,2026-08-22
84806,B,2026-08-25
84807,A,2026-08-02
84808,A,2026-08-26
84809,A,2026-08-24
84810,B,2026-08-15
84811,B,2026-08-08
84812,A,2026-08-17
84813,A,2026-08-27
84814,B,2026-08-29
84815,A,2026-08-14
84816,A,2026-08-30
84817,A,2026-08-18
84818,A,2026-08-29
84819,B,2026-08-14
84820,B,2026-08-04
84821,A,2026-08-21
84822,B,2026-08-21
84823,B,2026-08-22
84824,A,2026-08-23
84825,B,2026-08-01
84826,A,2026-08-23
84827,A,2026-08-06
84828,A,2026-08-05
84829,A,2026-08-15
84830,A,2026-08-30
84831,A,2026-08-16
84832,B,2026-08-22
84833,A,2026-08-27
84834,B,2026-08-08
84835,A,2026-08-29
84836,A,2026-08-28
84837,B,2026-08-06
84838,A,2026-08-05
84839,B,2026-08-06
84840,A,2026-08-25
84841,A,2026-08-28
84842,A,2026-08-01
84843,B,2026-08-14
84844,B,2026-08-19
84845,B,2026-08-19
84846,B,2026-08-25
84847,B,2026-08-15
84848,B,2026-08-19
84849,B,2026-08-06
84850,B,2026-08-25
84851,A,2026-08-26
84852,A,2026-08-05
84853,B,2026-08-26
84854,B,2026-08-16
84855,B,2026-08-27
84856,A,2026-08-09
84857,B,2026-08-25
84858,B,2026-08-15
84859,B,2026-08-22
84860,A,2026-08-08
84861,A,2026-08-25
84862,A,2026-08-25
84863,B,2026-08-08
84864,B,2026-08-29
84865,B,2026-08-04
84866,B,2026-08-24
84867,B,2026-08-02
84868,B,2026-08-16
84869,A,2026-08-03
84870,B,2026-08-09
84871,A,2026-08-26
84872,A,2026-08-04
84873,B,2026-08-02
84874,B,2026-08-19
84875,B,2026-08-23
84876,A,2026-08-25
84877,A,2026-08-15
84878,A,2026-08-07
84879,A,2026-08-08
84880,B,2026-08-03
84881,A,2026-08-23
84882,A,2026-08-15
84883,B,2026-08-01
84884,B,2026-08-16
84885,B,2026-08-28
84886,B,2026-08-22
84887,A,2026-08-03
84888,B,2026-08-02
84889,A,2026-08-30
84890,B,2026-08-15
84891,A,2026-08-04
84892,A,2026-08-27
84893,B,2026-08-14
84894,B,2026-08-09
84895,A,2026-08-22
84896,B,2026-08-28
84897,B,2026-08-09
84898,B,2026-08-14
84899,A,2026-08-15
84900,A,2026-08-24
84901,B,2026-08-05
84902,A,2026-08-24
84903,A,2026-08-02
84904,B,2026-08-24
84905,B,2026-08-17
84906,A,2026-08-11
84907,B,2026-08-13
84908,B,2026-08-12
84909,A,2026-08-03
84910,B,2026-08-23
84911,B,2026-08-20
84912,A,2026-08-13
84913,B,2026-08-15
84914,A,2026-08-11
84915,B,2026-08-16
84916,A,2026-08-07
84917,A,2026-08-01
84918,B,2026-08-23
84919,A,2026-08-30
84920,A,2026-08-19
84921,A,2026-08-18
84922,A,2026-08-09
84923,A,2026-08-18
84924,A,2026-08-03
84925,B,2026-08-03
84926,A,2026-08-04
84927,A,2026-08-16
84928,A,2026-08-11
84929,A,2026-08-23
84930,B,2026-08-23
84931,B,2026-08-15
84932,A,2026-08-09
84933,A,2026-08-26
84934,A,2026-08-08
84935,A,2026-08-22
84936,A,2026-08-06
84937,A,2026-08-21
84938,A,2026-08-18
84939,A,2026-08-06
84940,A,2026-08-06
84941,B,2026-08-12
84942,B,2026-08-05
84943,A,2026-08-14
84944,B,2026-08-06
84945,B,2026-08-21
84946,A,2026-08-27
84947,B,2026-08-30
84948,A,2026-08-28
84949,A,2026-08-20
84950,B,2026-08-19
84951,B,2026-08-14
84952,A,2026-08-01
84953,B,2026-08-27
84954,B,2026-08-20
84955,B,2026-08-29
84956,A,2026-08-25
84957,A,2026-08-23
84958,B,2026-08-07
84959,B,2026-08-07
84960,A,2026-08-14
84961,A,2026-08-20
84962,A,2026-08-16
84963,A,2026-08-12
84964,A,2026-08-23
84965,A,2026-08-11
84966,A,2026-08-18
84967,A,2026-08-12
84968,A,2026-08-24
84969,A,2026-08-10
84970,A,2026-08-24
84971,B,2026-08-25
84972,A,2026-08-05
84973,A,2026-08-26
84974,A,2026-08-24
84975,A,2026-08-02
84976,A,2026-08-10
84977,B,2026-08-26
84978,B,2026-08-24
84979,B,2026-08-26
84980,A,2026-08-16
84981,B,2026-08-25
84982,B,2026-08-06
84983,B,2026-08-06
84984,A,2026-08-20
84985,B,2026-08-29
84986,B,2026-08-24
84987,A,2026-08-23
84988,B,2026-08-12
84989,B,2026-08-09
84990,B,2026-08-17
84991,B,2026-08-10
84992,A,2026-08-08
84993,B,2026-08-24
84994,A,2026-08-09
84995,B,2026-08-07
84996,B,2026-08-25
84997,A,2026-08-10
84998,A,2026-08-24
84999,A,2026-08-25
85000,A,2026-08-25
85001,A,2026-08-01
85002,A,2026-08-19
85003,A,2026-08-22
85004,B,2026-08-28
85005,B,2026-08-11
85006,B,2026-08-23
85007,A,2026-08-20
85008,A,2026-08-10
85009,B,2026-08-02
85010,B,2026-08-14
85011,B,2026-08-12
85012,B,2026-08-04
85013,A,2026-08-22
85014,A,2026-08-13
85015,B,2026-08-20
85016,A,2026-08-28
85017,B,2026-08-10
85018,A,2026-08-02
85019,A,2026-08-25
85020,A,2026-08-17
85021,A,2026-08-10
85022,B,2026-08-23
85023,A,2026-08-16
85024,A,2026-08-09
85025,B,2026-08-19
85026,A,2026-08-11
85027,A,2026-08-06
85028,B,2026-08-25
85029,B,2026-08-25
85030,B,2026-08-04
85031,A,2026-08-16
85032,B,2026-08-12
85033,A,2026-08-24
85034,A,2026-08-24
85035,B,2026-08-27
85036,A,2026-08-16
85037,A,2026-08-23
85038,A,2026-08-22
85039,A,2026-08-03
85040,A,2026-08-12
85041,B,2026-08-15
85042,B,2026-08-20
85043,B,2026-08-30
85044,A,2026-08-12
85045,B,2026-08-09
85046,A,2026-08-10
85047,B,2026-08-23
85048,B,2026-08-27
85049,B,2026-08-08
85050,B,2026-08-13
85051,A,2026-08-22
85052,A,2026-08-15
85053,B,2026-08-28
85054,B,2026-08-17
85055,A,2026-08-27
85056,B,2026-08-12
85057,B,2026-08-16
85058,B,2026-08-25
85059,A,2026-08-11
85060,B,2026-08-19
85061,A,2026-08-29
85062,B,2026-08-13
85063,B,2026-08-03
85064,A,2026-08-25
85065,A,2026-08-04
85066,A,2026-08-24
85067,A,2026-08-15
85068,A,2026-08-14
85069,A,2026-08-28
85070,B,2026-08-11
85071,B,2026-08-28
85072,B,2026-08-13
85073,A,2026-08-20
85074,A,2026-08-18
85075,A,2026-08-13
85076,B,2026-08-21
85077,B,2026-08-27
85078,B,2026-08-19
85079,A,2026-08-04
85080,B,2026-08-12
85081,B,2026-08-03
85082,A,2026-08-16
85083,A,2026-08-01
85084,B,2026-08-04
85085,A,2026-08-09
85086,B,2026-08-23
85087,B,2026-08-13
85088,A,2026-08-22
85089,B,2026-08-30
85090,A,2026-08-10
85091,B,2026-08-09
85092,B,2026-08-20
85093,B,2026-08-06
85094,A,2026-08-19
85095,B,2026-08-03
85096,A,2026-08-10
85097,B,2026-08-10
85098,B,2026-08-24
85099,A,2026-08-21
85100,B,2026-08-24
85101,B,2026-08-25
85102,B,2026-08-02
85103,B,2026-08-13
85104,A,2026-08-07
85105,A,2026-08-29
85106,A,2026-08-13
85107,B,2026-08-30
85108,B,2026-08-14
85109,A,2026-08-28
85110,B,2026-08-18
85111,B,2026-08-14
85112,B,2026-08-23
85113,A,2026-08-27
85114,A,2026-08-13
85115,B,2026-08-19
85116,B,2026-08-08
85117,B,2026-08-04
85118,A,2026-08-09
85119,B,2026-08-12
85120,B,2026-08-20
85121,B,2026-08-02
85122,B,2026-08-29
85123,A,2026-08-04
85124,A,2026-08-21
85125,B,2026-08-24
85126,A,2026-08-19
85127,A,2026-08-09
85128,A,2026-08-09
85129,A,2026-08-11
85130,A,2026-08-10
85131,A,2026-08-03
85132,B,2026-08-08
85133,B,2026-08-22
85134,B,2026-08-11
85135,B,2026-08-06
85136,A,2026-08-18
85137,A,2026-08-08
85138,A,2026-08-23
85139,B,2026-08-02
85140,B,2026-08-20
85141,B,2026-08-05
85142,B,2026-08-25
85143,A,2026-08-10
85144,A,2026-08-30
85145,B,2026-08-18
85146,B,2026-08-12
85147,B,2026-08-28
85148,B,2026-08-23
85149,B,2026-08-21
85150,B,2026-08-02
85151,A,2026-08-10
85152,A,2026-08-12
85153,A,2026-08-19
85154,B,2026-08-05
85155,A,2026-08-10
85156,B,2026-08-01
85157,A,2026-08-07
85158,A,2026-08-01
85159,A,2026-08-22
85160,A,2026-08-28
85161,A,2026-08-22
85162,B,2026-08-17
85163,A,2026-08-12
85164,A,2026-08-07
85165,A,2026-08-08
85166,B,2026-08-03
85167,A,2026-08-15
85168,B,2026-08-12
85169,A,2026-08-26
85170,A,2026-08-17
85171,A,2026-08-02
85172,B,2026-08-17
85173,A,2026-08-25
85174,A,2026-08-04
85175,B,2026-08-07
85176,B,2026-08-15
85177,A,2026-08-21
85178,B,2026-08-25
85179,A,2026-08-16
85180,A,2026-08-25
85181,A,2026-08-06
85182,B,2026-08-05
85183,A,2026-08-26
85184,A,2026-08-16
85185,B,2026-08-01
85186,B,2026-08-15
85187,B,2026-08-20
85188,B,2026-08-05
85189,B,2026-08-13
85190,A,2026-08-14
85191,B,2026-08-25
85192,B,2026-08-02
85193,B,2026-08-02
85194,A,2026-08-19
85195,B,2026-08-19
85196,A,2026-08-12
85197,B,2026-08-23
85198,B,2026-08-30
85199,B,2026-08-17
85200,B,2026-08-02
85201,B,2026-08-11
85202,A,2026-08-17
85203,A,2026-08-14
85204,B,2026-08-09
85205,B,2026-08-26
85206,B,2026-08-25
85207,A,2026-08-29
85208,B,2026-08-19
85209,B,2026-08-28
85210,B,2026-08-19
85211,B,2026-08-01
85212,B,2026-08-05
85213,B,2026-08-19
85214,B,2026-08-02
85215,B,2026-08-29
85216,A,2026-08-14
85217,A,2026-08-19
85218,A,2026-08-24
85219,A,2026-08-08
85220,A,2026-08-17
85221,A,2026-08-02
85222,B,2026-08-17
85223,B,2026-08-08
85224,A,2026-08-14
85225,A,2026-08-17
85226,A,2026-08-06
85227,B,2026-08-26
85228,B,2026-08-29
85229,B,2026-08-11
85230,A,2026-08-08
85231,A,2026-08-13
85232,A,2026-08-08
85233,B,2026-08-07
85234,B,2026-08-24
85235,B,2026-08-24
85236,B,2026-08-30
85237,B,2026-08-26
85238,A,2026-08-30
85239,B,2026-08-03
85240,A,2026-08-02
85241,B,2026-08-12
85242,A,2026-08-04
85243,A,2026-08-05
85244,A,2026-08-16
85245,A,2026-08-02
85246,B,2026-08-27
85247,A,2026-08-24
85248,B,2026-08-24
85249,B,2026-08-13
85250,B,2026-08-28
85251,A,2026-08-04
85252,B,2026-08-28
85253,B,2026-08-05
85254,A,2026-08-27
85255,B,2026-08-12
85256,A,2026-08-15
85257,B,2026-08-05
85258,B,2026-08-05
85259,A,2026-08-16
85260,B,2026-08-25
85261,A,2026-08-09
85262,A,2026-08-15
85263,B,2026-08-30
85264,B,2026-08-27
85265,B,2026-08-04
85266,B,2026-08-17
85267,A,2026-08-24
85268,A,2026-08-27
85269,A,2026-08-01
85270,B,2026-08-16
85271,B,2026-08-23
85272,A,2026-08-28
85273,A,2026-08-29
85274,A,2026-08-20
85275,B,2026-08-17
85276,B,2026-08-04
85277,B,2026-08-23
85278,A,2026-08-13
85279,B,2026-08-08
85280,B,2026-08-18
85281,A,2026-08-13
85282,B,2026-08-09
85283,B,2026-08-05
85284,B,2026-08-30
85285,A,2026-08-11
85286,B,2026-08-28
85287,B,2026-08-14
85288,B,2026-08-24
85289,A,2026-08-18
85290,A,2026-08-18
85291,A,2026-08-20
85292,A,2026-08-16
85293,A,2026-08-04
85294,A,2026-08-19
85295,A,2026-08-05
85296,B,2026-08-02
85297,A,2026-08-17
85298,A,2026-08-28
85299,A,2026-08-04
85300,A,2026-08-06
85301,B,2026-08-30
85302,B,2026-08-22
85303,B,2026-08-18
85304,A,2026-08-06
85305,B,2026-08-20
85306,B,2026-08-26
85307,B,2026-08-15
85308,A,2026-08-01
85309,B,2026-08-17
85310,A,2026-08-02
85311,B,2026-08-04
85312,B,2026-08-24
85313,B,2026-08-03
85314,A,2026-08-27
85315,B,2026-08-21
85316,B,2026-08-03
85317,B,2026-08-24
85318,A,2026-08-14
85319,B,2026-08-20
85320,A,2026-08-27
85321,A,2026-08-08
85322,A,2026-08-29
85323,A,2026-08-08
85324,A,2026-08-09
85325,B,2026-08-18
85326,A,2026-08-27
85327,B,2026-08-26
85328,A,2026-08-07
85329,A,2026-08-10
85330,B,2026-08-30
85331,A,2026-08-30
85332,A,2026-08-01
85333,B,2026-08-29
85334,A,2026-08-04
85335,B,2026-08-20
85336,A,2026-08-04
85337,A,2026-08-23
85338,A,2026-08-29
85339,A,2026-08-14
85340,A,2026-08-05
85341,B,2026-08-05
85342,B,2026-08-19
85343,A,2026-08-26
85344,A,2026-08-21
85345,A,2026-08-05
85346,A,2026-08-24
85347,B,2026-08-11
85348,A,2026-08-02
85349,A,2026-08-15
85350,B,2026-08-14
85351,B,2026-08-14
85352,B,2026-08-08
85353,B,2026-08-20
85354,B,2026-08-25
85355,A,2026-08-08
85356,A,2026-08-05
85357,B,2026-08-05
85358,A,2026-08-25
85359,B,2026-08-29
85360,A,2026-08-14
85361,B,2026-08-05
85362,B,2026-08-29
85363,A,2026-08-09
85364,B,2026-08-22
85365,A,2026-08-27
85366,B,2026-08-11
85367,B,2026-08-17
85368,B,2026-08-27
85369,B,2026-08-12
85370,A,2026-08-12
85371,A,2026-08-24
85372,B,2026-08-16
85373,B,2026-08-30
85374,B,2026-08-01
85375,A,2026-08-18
85376,B,2026-08-06
85377,B,2026-08-05
85378,B,2026-08-18
85379,B,2026-08-13
85380,B,2026-08-06
85381,B,2026-08-07
85382,B,2026-08-03
85383,A,2026-08-11
85384,A,2026-08-08
85385,A,2026-08-04
85386,B,2026-08-10
85387,A,2026-08-09
85388,A,2026-08-23
85389,A,2026-08-13
85390,B,2026-08-19
85391,A,2026-08-30
85392,B,2026-08-15
85393,A,2026-08-05
85394,B,2026-08-25
85395,B,2026-08-13
85396,A,2026-08-12
85397,A,2026-08-09
85398,B,2026-08-24
85399,A,2026-08-08
85400,B,2026-08-09
85401,B,2026-08-21
85402,B,2026-08-13
85403,A,2026-08-27
85404,A,2026-08-29
85405,A,2026-08-09
85406,A,2026-08-06
85407,A,2026-08-29
85408,A,2026-08-30
85409,A,2026-08-06
85410,A,2026-08-11
85411,A,2026-08-10
85412,A,2026-08-14
85413,B,2026-08-28
85414,A,2026-08-06
85415,B,2026-08-07
85416,A,2026-08-09
85417,A,2026-08-03
85418,A,2026-08-12
85419,B,2026-08-16
85420,A,2026-08-13
85421,A,2026-08-06
85422,A,2026-08-13
85423,A,2026-08-26
85424,A,2026-08-05
85425,A,2026-08-04
85426,B,2026-08-08
85427,B,2026-08-03
85428,A,2026-08-02
85429,B,2026-08-20
85430,B,2026-08-19
85431,A,2026-08-07
85432,A,2026-08-12
85433,A,2026-08-29
85434,B,2026-08-04
85435,B,2026-08-10
85436,B,2026-08-28
85437,A,2026-08-09
85438,B,2026-08-29
85439,A,2026-08-12
85440,B,2026-08-11
85441,A,2026-08-21
85442,A,2026-08-30
85443,B,2026-08-19
85444,A,2026-08-02
85445,A,2026-08-06
85446,B,2026-08-30
85447,A,2026-08-06
85448,B,2026-08-01
85449,A,2026-08-07
85450,B,2026-08-12
85451,B,2026-08-21
85452,B,2026-08-23
85453,B,2026-08-12
85454,A,2026-08-20
85455,B,2026-08-21
85456,A,2026-08-23
85457,B,2026-08-06
85458,B,2026-08-14
85459,B,2026-08-17
85460,B,2026-08-17
85461,A,2026-08-18
85462,B,2026-08-13
85463,A,2026-08-13
85464,A,2026-08-27
85465,A,2026-08-11
85466,A,2026-08-03
85467,A,2026-08-17
85468,B,2026-08-26
85469,B,2026-08-02
85470,A,2026-08-30
85471,B,2026-08-28
85472,A,2026-08-02
85473,B,2026-08-07
85474,A,2026-08-27
85475,A,2026-08-29
85476,A,2026-08-28
85477,B,2026-08-22
85478,B,2026-08-25
85479,A,2026-08-10
85480,A,2026-08-14
85481,B,2026-08-21
85482,B,2026-08-19
85483,A,2026-08-17
85484,A,2026-08-16
85485,B,2026-08-17
85486,A,2026-08-18
85487,B,2026-08-29
85488,A,2026-08-27
85489,A,2026-08-11
85490,B,2026-08-19
85491,A,2026-08-11
85492,B,2026-08-10
85493,B,2026-08-30
85494,A,2026-08-14
85495,B,2026-08-14
85496,B,2026-08-10
85497,A,2026-08-21
85498,B,2026-08-23
85499,A,2026-08-04
85500,B,2026-08-10
85501,A,2026-08-27
85502,B,2026-08-06
85503,A,2026-08-22
85504,A,2026-08-29
85505,B,2026-08-11
85506,B,2026-08-18
85507,A,2026-08-06
85508,A,2026-08-21
85509,A,2026-08-15
85510,B,2026-08-27
85511,A,2026-08-06
85512,B,2026-08-20
85513,A,2026-08-01
85514,A,2026-08-09
85515,B,2026-08-14
85516,A,2026-08-03
85517,A,2026-08-30
85518,B,2026-08-01
85519,A,2026-08-14
85520,A,2026-08-14
85521,A,2026-08-04
85522,B,2026-08-14
85523,B,2026-08-23
85524,A,2026-08-04
85525,B,2026-08-11
85526,A,2026-08-20
85527,A,2026-08-09
85528,B,2026-08-11
85529,A,2026-08-15
85530,B,2026-08-06
85531,A,2026-08-25
85532,B,2026-08-12
85533,B,2026-08-28
85534,B,2026-08-13
85535,A,2026-08-18
85536,A,2026-08-23
85537,A,2026-08-23
85538,B,2026-08-14
85539,A,2026-08-24
85540,A,2026-08-26
85541,B,2026-08-11
85542,B,2026-08-25
85543,A,2026-08-24
85544,B,2026-08-02
85545,B,2026-08-19
85546,A,2026-08-28
85547,B,2026-08-02
85548,A,2026-08-17
85549,B,2026-08-29
85550,B,2026-08-23
85551,A,2026-08-08
85552,A,2026-08-05
85553,B,2026-08-26
85554,A,2026-08-29
85555,A,2026-08-11
85556,B,2026-08-30
85557,A,2026-08-25
85558,A,2026-08-20
85559,A,2026-08-01
85560,B,2026-08-20
85561,B,2026-08-16
85562,B,2026-08-05
85563,A,2026-08-27
85564,B,2026-08-28
85565,A,2026-08-16
85566,B,2026-08-24
85567,B,2026-08-05
85568,B,2026-08-28
85569,B,2026-08-10
85570,B,2026-08-09
85571,A,2026-08-22
85572,A,2026-08-30
85573,A,2026-08-24
85574,A,2026-08-19
85575,A,2026-08-29
85576,B,2026-08-03
85577,A,2026-08-09
85578,A,2026-08-22
85579,A,2026-08-20
85580,B,2026-08-08
85581,A,2026-08-04
85582,A,2026-08-11
85583,B,2026-08-04
85584,B,2026-08-12
85585,B,2026-08-23
85586,A,2026-08-07
85587,B,2026-08-28
85588,B,2026-08-08
85589,B,2026-08-10
85590,B,2026-08-23
85591,A,2026-08-29
85592,A,2026-08-24
85593,A,2026-08-13
85594,B,2026-08-24
85595,A,2026-08-14
85596,A,2026-08-16
85597,B,2026-08-07
85598,A,2026-08-16
85599,B,2026-08-17
85600,A,2026-08-20
85601,B,2026-08-19
85602,B,2026-08-12
85603,B,2026-08-09
85604,A,2026-08-28
85605,B,2026-08-26
85606,A,2026-08-08
85607,B,2026-08-09
85608,A,2026-08-05
85609,A,2026-08-21
85610,B,2026-08-10
85611,B,2026-08-05
85612,A,2026-08-14
85613,A,2026-08-18
85614,B,2026-08-29
85615,A,2026-08-07
85616,A,2026-08-08
85617,A,2026-08-05
85618,A,2026-08-24
85619,A,2026-08-06
85620,A,2026-08-20
85621,A,2026-08-23
85622,B,2026-08-24
85623,A,2026-08-09
85624,A,2026-08-21
85625,A,2026-08-09
85626,B,2026-08-08
85627,A,2026-08-17
85628,A,2026-08-24
85629,A,2026-08-08
85630,A,2026-08-29
85631,A,2026-08-23
85632,A,2026-08-01
85633,A,2026-08-22
85634,A,2026-08-18
85635,B,2026-08-15
85636,A,2026-08-22
85637,A,2026-08-27
85638,A,2026-08-16
85639,A,2026-08-02
85640,A,2026-08-13
85641,A,2026-08-02
85642,B,2026-08-14
85643,B,2026-08-07
85644,B,2026-08-11
85645,A,2026-08-15
85646,B,2026-08-26
85647,A,2026-08-17
85648,A,2026-08-21
85649,B,2026-08-17
85650,B,2026-08-15
85651,B,2026-08-16
85652,A,2026-08-09
85653,A,2026-08-21
85654,A,2026-08-21
85655,B,2026-08-20
85656,A,2026-08-19
85657,B,2026-08-24
85658,A,2026-08-23
85659,A,2026-08-09
85660,B,2026-08-06
85661,A,2026-08-01
85662,A,2026-08-05
85663,A,2026-08-05
85664,A,2026-08-23
85665,B,2026-08-26
85666,A,2026-08-01
85667,B,2026-08-01
85668,B,2026-08-29
85669,A,2026-08-22
85670,B,2026-08-06
85671,A,2026-08-09
85672,B,2026-08-19
85673,A,2026-08-28
85674,B,2026-08-05
85675,B,2026-08-21
85676,B,2026-08-17
85677,A,2026-08-22
85678,A,2026-08-20
85679,B,2026-08-12
85680,A,2026-08-06
85681,B,2026-08-29
85682,B,2026-08-13
85683,B,2026-08-24
85684,B,2026-08-08
85685,B,2026-08-29
85686,A,2026-08-03
85687,B,2026-08-25
85688,B,2026-08-11
85689,B,2026-08-29
85690,A,2026-08-20
85691,B,2026-08-01
85692,A,2026-08-25
85693,B,2026-08-14
85694,B,2026-08-29
85695,A,2026-08-21
85696,B,2026-08-29
85697,B,2026-08-24
85698,A,2026-08-13
85699,A,2026-08-15
85700,B,2026-08-23
85701,A,2026-08-21
85702,B,2026-08-08
85703,A,2026-08-15
85704,B,2026-08-13
85705,A,2026-08-01
85706,A,2026-08-11
85707,A,2026-08-20
85708,B,2026-08-15
85709,B,2026-08-21
85710,B,2026-08-04
85711,B,2026-08-06
85712,A,2026-08-25
85713,A,2026-08-12
85714,B,2026-08-01
